2rfb_1_10,2rfb_1_3,2rfb_1_4,2rfb_1_5,2rfb_1_6,2rfb_1_7,2rfb_1_8,2rfb_1_9,2rfb_2_10,2rfb_2_3,2rfb_2_4,2rfb_2_5,2rfb_2_6,2rfb_2_7,2rfb_2_8,2rfb_2_9,2rfb_3_10,2rfb_3_3,2rfb_3_4,2rfb_3_5,2rfb_3_6,2rfb_3_9,3s79_1_10,3s79_1_3,3s79_1_4,3s79_1_5,3s79_1_6,3s79_1_7,3s79_1_8,3s79_1_9,3s79_2_10,3s79_2_3,3s79_2_4,3s79_2_5,3s79_2_6,3s79_2_7,3s79_2_8,3s79_2_9,3s79_3_10,3s79_3_3,3s79_3_4,3s79_3_5,3s79_3_6,3s79_3_7,3s79_3_8,3s79_3_9,4e2p_1_10,4e2p_1_11,4e2p_1_3,4e2p_1_4,4e2p_1_5,4e2p_1_6,4e2p_1_7,4e2p_1_8,4e2p_1_9,4e2p_3_10,4e2p_3_3,4e2p_3_4,4e2p_3_5,4e2p_3_6,4e2p_3_7,4e2p_3_8,4e2p_3_9,4ubs_1_10,4ubs_1_11,4ubs_1_4,4ubs_1_5,4ubs_1_6,4ubs_1_7,4ubs_1_8,4ubs_1_9,4ubs_2_11,4ubs_2_12,4ubs_2_3,4ubs_2_4,4ubs_2_5,4ubs_2_6,4ubs_2_7,4ubs_2_8,4ubs_2_9,4ubs_3_10,4ubs_3_3,4ubs_3_4,4ubs_3_5,4ubs_3_6,4ubs_3_7,4ubs_3_8,4ubs_3_9,6a17_1_10,6a17_1_11,6a17_1_12,6a17_1_3,6a17_1_4,6a17_1_5,6a17_1_6,6a17_1_7,6a17_1_8,6a17_1_9,6a17_2_10,6a17_2_3,6a17_2_4,6a17_2_5,6a17_2_6,6a17_2_7,6a17_2_8,6a17_2_9,6a17_3_10,6a17_3_3,6a17_3_4,6a17_3_5,6a17_3_6,6a17_3_7,6a17_3_8,6a17_3_9
0.089548946,0.128977995,0.06806675,0.046503041,0.091110475,0.092947102,0.167330274,0.114903453,0.055467224,0.057449,0.052542368,0.045758655,0.03480051,0.060371328,0.059507693,0.055766888,0.040654186,0.053332702,0.04942068,0.120547537,0.083520875,0.065788094,0.087886292,0.048002298,0.081802747,0.08474226,0.090120101,0.086067009,0.075149587,0.053099381,0.134787688,0.070887238,0.046953941,0.091942598,0.095482202,0.146391949,0.159365625,0.091152607,0.037131345,0.025950828,0.034491819,0.058007559,0.055009199,0.0848803,0.038332173,0.042505389,0.026705736,0.039171689,0,0.028740053,0.031515928,0.035481208,0.037933857,0.020467966,0.03888525,0.025696696,0.031553173,0.041048767,0.042146577,0.057467672,0.037451996,0.053176904,0.039381746,0.070084057,0.074593527,0.036241247,0.036876707,0.069813496,0.044668991,0.032993969,0.05549191,0.049948411,0.058953046,0.046478016,0.075228399,0.081319307,0.051473068,0.058621736,0.078543008,0.043176869,0.058817946,0.047238171,0.038608647,0.042806489,0.088601686,0.059200069,0.064263453,0.051929274,0.119484242,0.13151475,0.159088379,0.094485196,0.078771237,0.069324972,0.09266114,0.095923197,0.103902591,0.113251193,0.092781222,0.047077131,0.061199634,0.04995122,0.060001832,0.059168091,0.075777239,0.058010417,0.028995662,0.121586011,0.058505549,0.050901072,0.117593823,0.056814464,0.077553441,0.081197849
0.055174758,0.09273721,0.051299467,0.034140865,0.057797594,0.068616126,0.141706888,0.105446528,0.067263875,0.070857374,0.081428491,0.071465831,0.041865461,0.085771956,0.066688275,0.065336963,0.036641553,0.044370746,0.044495214,0.091632533,0.058757759,0.043197175,0.095747055,0.062330936,0.067615995,0.088066225,0.094555483,0.092138567,0.079909315,0.062709372,0.118739693,0.075377413,0.046653642,0.081496954,0.084519659,0.133797772,0.140728623,0.08514518,0.055458343,0.061084986,0.076436713,0.096169511,0.060946679,0.093376037,0.065816864,0.071980202,0.053210359,0.036914006,0.028740053,0,0.051519446,0.029490148,0.034951908,0.038989536,0.055945949,0.022427928,0.015129321,0.020579322,0.043039759,0.077138054,0.041838591,0.033501906,0.025922847,0.102546599,0.089342527,0.050034394,0.058986257,0.114960384,0.080836006,0.048557651,0.065584519,0.06961772,0.056729094,0.060800504,0.096095494,0.086378995,0.063402682,0.066749298,0.084811356,0.071831196,0.05041575,0.066583493,0.044529989,0.062141254,0.06685792,0.058044332,0.06492659,0.061087013,0.112394673,0.117969365,0.14162091,0.082579244,0.075955891,0.052142494,0.070818584,0.092898154,0.093872779,0.093687513,0.080016868,0.043402644,0.062279056,0.034450598,0.053754457,0.040505494,0.055291778,0.053061505,0.051196517,0.093386726,0.033617626,0.046525668,0.096605535,0.040750734,0.080070829,0.072546908
0.077014542,0.087708413,0.037933695,0.038541791,0.071074423,0.061274638,0.113603962,0.07088581,0.027890628,0.03061504,0.045417382,0.050482346,0.033674025,0.040863595,0.032721369,0.031793984,0.025944784,0.045011548,0.046090933,0.079506277,0.051680816,0.047705093,0.044689514,0.026950801,0.045254128,0.040666737,0.047330692,0.047900201,0.036297959,0.031429957,0.087746412,0.044624048,0.045319519,0.051735443,0.050907144,0.09980033,0.111959673,0.053638013,0.030058227,0.033230046,0.027759012,0.036759658,0.020671236,0.037060067,0.025008849,0.03411495,0.019914191,0.022846715,0.031515928,0.051519446,0,0.026918542,0.026535808,0.032401767,0.016625162,0.031875506,0.043505701,0.039428009,0.03427097,0.034581551,0.018990179,0.033658542,0.033361519,0.053109022,0.032528076,0.027098191,0.033034813,0.061622795,0.053645829,0.038544711,0.045190283,0.067661239,0.053567198,0.047858191,0.072330239,0.059610786,0.052959801,0.049695681,0.055410003,0.069465822,0.052439475,0.0470349,0.033541462,0.019663741,0.069327318,0.036019246,0.061620386,0.050142046,0.067325113,0.075616689,0.100882248,0.043495296,0.036787076,0.037773005,0.057471815,0.048664309,0.060136146,0.062853502,0.052643749,0.022185968,0.02654509,0.037651022,0.031481737,0.042335111,0.048187605,0.029045085,0.020827614,0.080534504,0.045516873,0.032917652,0.065644493,0.037405188,0.037818139,0.043431318
0.055666785,0.076329096,0.031869247,0.031776464,0.05253749,0.052825585,0.125273262,0.090866012,0.0363294,0.04982142,0.062084569,0.06109978,0.038342193,0.063875415,0.047573937,0.046548443,0.023396234,0.032224828,0.035956165,0.06585151,0.046414479,0.037182836,0.072947905,0.040264421,0.045249572,0.058552549,0.064849015,0.067772969,0.051395287,0.041589954,0.104061102,0.062579848,0.042788981,0.071242655,0.060383229,0.120052368,0.126479154,0.055622912,0.036116306,0.049624669,0.054729037,0.061507377,0.031456735,0.056744447,0.035122076,0.044361783,0.033960668,0.019544234,0.035481208,0.029490148,0.026918542,0,0.012472099,0.031598657,0.025431417,0.023924932,0.027438818,0.029043828,0.045050406,0.059275111,0.028332615,0.019411389,0.017506182,0.084575638,0.060270375,0.03706542,0.046982972,0.098450567,0.075370111,0.043328793,0.049145063,0.058963731,0.044153197,0.045803887,0.07906124,0.071775049,0.053868892,0.042724932,0.064983799,0.075567514,0.044292359,0.056912187,0.036415964,0.039473709,0.058625048,0.04683203,0.060129513,0.058503016,0.087290792,0.098324398,0.121803667,0.057012002,0.054559699,0.034269063,0.054825317,0.062638276,0.073430317,0.073195265,0.065444322,0.025596057,0.042368743,0.021312238,0.030992634,0.037680555,0.043662961,0.035213318,0.03134022,0.06541536,0.030062749,0.031039273,0.061491832,0.027913969,0.056221212,0.050204572
0.060506954,0.083087967,0.038216731,0.036253443,0.062568588,0.057396232,0.127045084,0.093271823,0.033372471,0.045825221,0.060821008,0.0591837,0.042155885,0.061742228,0.049824241,0.04733731,0.022543224,0.040226665,0.038000751,0.070112104,0.049367575,0.037854517,0.065529082,0.033031815,0.046730614,0.05184627,0.061305131,0.060155878,0.042968691,0.035136272,0.103858393,0.062416164,0.044591882,0.069558986,0.061423897,0.12309922,0.128025277,0.056474234,0.033163898,0.043421876,0.05137404,0.056942202,0.029540242,0.048070501,0.028795293,0.034715462,0.033912946,0.024211441,0.037933857,0.034951908,0.026535808,0.012472099,0,0.034765255,0.024911677,0.025677051,0.034413264,0.032181707,0.042049566,0.05334798,0.025346149,0.023119965,0.020116363,0.085205439,0.062097795,0.044377608,0.050375963,0.094275923,0.071162992,0.047436397,0.054857129,0.065442232,0.049138686,0.052896932,0.083462118,0.07793983,0.06111519,0.047306619,0.072027307,0.078671988,0.050843838,0.061388065,0.038551193,0.041850719,0.068630546,0.04615866,0.065486643,0.062205784,0.08107481,0.095924452,0.117288809,0.052367017,0.046052355,0.033139108,0.058246826,0.059500661,0.065673439,0.068828563,0.067429053,0.024092651,0.042445556,0.018561691,0.034285929,0.039906224,0.040628911,0.035925335,0.031871991,0.069198854,0.033797095,0.034627563,0.062839282,0.032941452,0.048688132,0.044044232
0.106134347,0.138286539,0.065802197,0.047163403,0.096008442,0.100216426,0.185392205,0.132029316,0.054539707,0.063167511,0.054516981,0.044964441,0.039770871,0.060383861,0.057618503,0.058507399,0.042363912,0.049618544,0.053038084,0.121977704,0.088527021,0.076098467,0.091796334,0.04384074,0.079487647,0.086958275,0.091726441,0.090972283,0.068712059,0.048417847,0.14802643,0.069699764,0.057672868,0.102090801,0.103780923,0.163785373,0.176031136,0.089273035,0.027294052,0.034194926,0.034318762,0.044132746,0.049409868,0.081540863,0.029246318,0.033378979,0.013350399,0.043287696,0.020467966,0.038989536,0.032401767,0.031598657,0.034765255,0,0.022516186,0.027572668,0.039195217,0.052531946,0.05749059,0.063013543,0.03602784,0.049139431,0.03956265,0.080945309,0.078064077,0.029893183,0.039099857,0.084410363,0.051887701,0.038426913,0.057090785,0.05247023,0.057343258,0.041952673,0.077427277,0.082502308,0.050649579,0.047087883,0.087142669,0.064036409,0.0637273,0.06035237,0.042005382,0.04357063,0.099867302,0.062813607,0.07526245,0.067885293,0.123834416,0.135560539,0.162970239,0.093529731,0.079255657,0.071467823,0.102658407,0.092809767,0.111217927,0.116273526,0.099143947,0.040438107,0.06095005,0.042869971,0.062475735,0.064399147,0.07959159,0.053952521,0.024670184,0.125449037,0.060440597,0.049578039,0.11762892,0.053497877,0.071137116,0.073936738
0.090783156,0.107801224,0.045293642,0.043016778,0.082568045,0.076458603,0.141519497,0.096393959,0.028287217,0.037384813,0.044787675,0.045588219,0.038016331,0.041474116,0.032835207,0.037489638,0.030929664,0.043496024,0.048886968,0.088240619,0.064424305,0.061092458,0.058857698,0.029894126,0.052174764,0.052133044,0.061409631,0.062461479,0.038167273,0.032387716,0.108950512,0.053332736,0.057895601,0.075018954,0.067057565,0.128895327,0.140767134,0.055753925,0.025856808,0.038064423,0.031520475,0.033018237,0.0217658,0.044396911,0.019784532,0.029135557,0.015600131,0.027771729,0.03888525,0.055945949,0.016625162,0.025431417,0.024911677,0.022516186,0,0.035122988,0.050916596,0.052827633,0.051887189,0.047960879,0.025242898,0.037390734,0.035420667,0.070805676,0.050812969,0.031883081,0.040254981,0.081722218,0.060265807,0.041761324,0.048308191,0.064061244,0.05022065,0.046803098,0.070283989,0.064743586,0.05247922,0.036635037,0.072884059,0.078741564,0.063339797,0.060124361,0.040847179,0.027423856,0.082178567,0.048317032,0.075408868,0.065945024,0.085211759,0.094877284,0.120389427,0.054272264,0.046411897,0.045911864,0.077091703,0.058176147,0.076827414,0.076157761,0.068766013,0.022576199,0.033930182,0.034272634,0.036350224,0.052446417,0.056213628,0.034107836,0.021998392,0.088830208,0.050798943,0.039209644,0.076570441,0.040360474,0.039838523,0.045814931
0.060281185,0.093195792,0.044563629,0.035775668,0.055391139,0.063613738,0.123194065,0.086622743,0.046243929,0.046128249,0.060165402,0.058936822,0.032465261,0.063479472,0.04701555,0.04587054,0.02948445,0.026314135,0.02842102,0.088920335,0.055528433,0.045887873,0.06617212,0.04205674,0.054097827,0.067808845,0.067696266,0.066841044,0.058605456,0.046460026,0.105700541,0.055138123,0.034124281,0.063763167,0.068524899,0.118683248,0.125585985,0.065752099,0.03562914,0.042410413,0.054283005,0.074160141,0.040932439,0.076876259,0.041610318,0.052792136,0.036470884,0.030447836,0.025696696,0.022427928,0.031875506,0.023924932,0.025677051,0.027572668,0.035122988,0,0.025352336,0.019293014,0.030157305,0.051858506,0.023854809,0.030793212,0.017684285,0.080886197,0.06045629,0.034440103,0.042090344,0.092565281,0.067070359,0.039779675,0.056413407,0.059580867,0.052995359,0.047337462,0.084056201,0.070475377,0.046003624,0.045724324,0.08282888,0.066708669,0.046375299,0.050676819,0.02803938,0.038960269,0.062466152,0.043978953,0.062389135,0.060777088,0.092067034,0.101066956,0.124611024,0.066940753,0.054055871,0.039767843,0.060478746,0.068028287,0.080443373,0.080192985,0.057332733,0.031793946,0.037850703,0.021868733,0.036798592,0.025766942,0.039898834,0.030695413,0.031110554,0.087954129,0.032400593,0.04207253,0.082149092,0.035743094,0.063829944,0.058874114
0.052036418,0.079616933,0.042697369,0.030606954,0.045793455,0.055218136,0.12588953,0.093212849,0.06604363,0.071813439,0.079132261,0.073782806,0.044064392,0.088397106,0.067239158,0.062873828,0.028901414,0.038652073,0.039308423,0.071969547,0.046537331,0.036114711,0.092694409,0.059814683,0.056394337,0.082054422,0.08691192,0.087424158,0.076825602,0.062700194,0.104991364,0.065973418,0.040815056,0.066536806,0.076969811,0.11535648,0.122095383,0.079731691,0.05769682,0.06312027,0.069691354,0.093399028,0.055002401,0.090340859,0.066654035,0.071215548,0.049022495,0.031231979,0.031553173,0.015129321,0.043505701,0.027438818,0.034413264,0.039195217,0.050916596,0.025352336,0,0.018867836,0.039656829,0.075790916,0.040217777,0.0257753,0.025285866,0.091229897,0.072894401,0.043710956,0.047438737,0.102229075,0.079570645,0.042209075,0.05523034,0.063398709,0.049763702,0.054979602,0.09262982,0.077768741,0.060565774,0.060108988,0.067191353,0.069417968,0.035817837,0.060877722,0.040174188,0.051687438,0.050507946,0.046839122,0.056188391,0.049052704,0.107292793,0.107436586,0.128891639,0.067802194,0.069662284,0.044849255,0.057789889,0.085789479,0.087526391,0.082141329,0.067364528,0.038073377,0.052276541,0.03075116,0.044815916,0.037556141,0.046638099,0.047858304,0.04613233,0.078620526,0.026392009,0.033214698,0.076983931,0.03241139,0.07260001,0.064998231
0.042797637,0.058162725,0.035838451,0.028636296,0.03578725,0.043906394,0.086774916,0.062118635,0.059727299,0.051855953,0.075639474,0.076359919,0.03959021,0.073650405,0.051496718,0.045154587,0.022831931,0.033948368,0.034357227,0.057402735,0.031010392,0.02381699,0.059705127,0.045560633,0.038975977,0.060246582,0.060657462,0.055371073,0.059481284,0.053294051,0.075709194,0.047415231,0.034839985,0.04196002,0.054191784,0.084365989,0.092569918,0.064668668,0.056769202,0.065111036,0.074662322,0.097551508,0.046700485,0.076985199,0.068469741,0.075293521,0.055985491,0.030111843,0.041048767,0.020579322,0.039428009,0.029043828,0.032181707,0.052531946,0.052827633,0.019293014,0.018867836,0,0.018233515,0.049584127,0.02947485,0.02416066,0.021381066,0.075609283,0.055343115,0.047832773,0.051163379,0.090687267,0.076106028,0.045624117,0.061008943,0.077456043,0.049422956,0.058431716,0.093040664,0.06431114,0.056965285,0.063407928,0.063785252,0.075232592,0.034569123,0.053899008,0.034784441,0.046595794,0.039874842,0.034616275,0.050247941,0.046245922,0.071887329,0.074384588,0.091860165,0.052788978,0.045250262,0.03018082,0.040818896,0.063491712,0.057780721,0.056976992,0.041398226,0.03411178,0.037906963,0.028018528,0.034508192,0.020779091,0.031286522,0.036539536,0.048757034,0.064958317,0.022859862,0.034682288,0.060360362,0.029901774,0.053290315,0.048260194
0.063859912,0.067582284,0.049567824,0.036364933,0.050066747,0.055202121,0.08311924,0.046928505,0.054984675,0.037309695,0.064520739,0.072167393,0.040195601,0.058583638,0.044732254,0.033792927,0.021917369,0.042286853,0.036683269,0.064815564,0.03826138,0.029324303,0.04225441,0.035669843,0.037324086,0.054338804,0.052947862,0.04102309,0.053684983,0.051324329,0.069039472,0.036883659,0.036890925,0.034918909,0.0537245,0.072124793,0.086540684,0.069619224,0.053860501,0.049637153,0.058465572,0.085482316,0.043385818,0.072170824,0.061997332,0.06626098,0.051975942,0.033314468,0.042146577,0.043039759,0.03427097,0.045050406,0.042049566,0.05749059,0.051887189,0.030157305,0.039656829,0.018233515,0,0.025479103,0.028979519,0.041803118,0.037498527,0.046932755,0.039394589,0.050871787,0.044359447,0.056903569,0.061302529,0.044841881,0.064281628,0.08482402,0.05336003,0.053771339,0.085897038,0.054325581,0.053552288,0.062800757,0.058645962,0.062583279,0.036139848,0.045163202,0.028536747,0.038500886,0.045976498,0.029539137,0.0436328,0.038606988,0.059372173,0.06629406,0.077243427,0.051121295,0.034021062,0.036969682,0.043725603,0.056287733,0.050773421,0.053368107,0.036162872,0.045200193,0.03791917,0.043998164,0.043415576,0.033420916,0.036527464,0.038973767,0.042496364,0.068685982,0.039714131,0.043093378,0.064040427,0.042610912,0.037343569,0.041266525
0.104271325,0.098541497,0.064308562,0.058881706,0.088868714,0.080066122,0.10865229,0.061215188,0.049170807,0.033100623,0.058879932,0.06757456,0.051163223,0.038977462,0.04207845,0.028905014,0.038560496,0.069375446,0.065441843,0.089255611,0.066626984,0.060442294,0.028970985,0.025591213,0.046275577,0.040706156,0.041217498,0.028203744,0.035717148,0.03694444,0.084054554,0.043122677,0.064454314,0.054299983,0.070616002,0.088255744,0.106765555,0.07262779,0.043509684,0.04397976,0.049292797,0.061020767,0.042839358,0.055980425,0.052032523,0.052913666,0.043848397,0.052483155,0.057467672,0.077138054,0.034581551,0.059275111,0.05334798,0.063013543,0.047960879,0.051858506,0.075790916,0.049584127,0.025479103,0,0.031114253,0.062213132,0.061418335,0.033354742,0.037912334,0.054901058,0.049699859,0.041701969,0.045934759,0.055005331,0.073876736,0.102421421,0.071955825,0.06428919,0.083703365,0.062823074,0.065708335,0.072827279,0.063630888,0.076921638,0.058919907,0.054707324,0.044101227,0.040175234,0.077826418,0.038032711,0.059307612,0.053959648,0.050189777,0.067378823,0.08008079,0.060473253,0.034022702,0.0564012,0.07274461,0.056950112,0.048006939,0.067441177,0.05752508,0.055851349,0.045070746,0.067871627,0.062289527,0.057803807,0.060648591,0.053098668,0.041932401,0.091086033,0.070583104,0.059203215,0.077353739,0.066143734,0.029740162,0.042656544
0.077365387,0.092726039,0.040201936,0.034872003,0.068732159,0.064423727,0.119181419,0.073538345,0.031641774,0.032587797,0.058884178,0.062114494,0.041584886,0.050232184,0.037688118,0.032717926,0.024076384,0.045725769,0.044757686,0.083522676,0.052049028,0.044092366,0.043888192,0.023056564,0.044342376,0.048300865,0.0550055,0.04705212,0.034071238,0.030022565,0.095019868,0.054446749,0.054425165,0.05560199,0.063732772,0.106848565,0.119906348,0.065665078,0.024752058,0.039921596,0.044448048,0.049234211,0.02453249,0.048888597,0.030279103,0.037068804,0.030390444,0.030492416,0.037451996,0.041838591,0.018990179,0.028332615,0.025346149,0.03602784,0.025242898,0.023854809,0.040217777,0.02947485,0.028979519,0.031114253,0,0.0298194,0.024185588,0.065325438,0.048424156,0.034712573,0.048292065,0.071605397,0.061300139,0.04860262,0.065398182,0.084977513,0.062630349,0.059868536,0.091699253,0.074222894,0.06720715,0.059964615,0.070545458,0.08011887,0.0581056,0.058851927,0.04200313,0.029822242,0.068296224,0.037651054,0.069593179,0.056952206,0.073644462,0.083444024,0.108455718,0.049835858,0.037243718,0.036588955,0.063942181,0.061641968,0.065155725,0.067824202,0.053433151,0.022260686,0.028352985,0.030652424,0.035294835,0.035097849,0.041032922,0.028515454,0.02752165,0.080585566,0.040767019,0.039873895,0.070212262,0.038617195,0.040324608,0.044532199
0.053423561,0.054584915,0.022695492,0.023632423,0.039602874,0.043752592,0.103373591,0.079669677,0.052366018,0.061718862,0.083738489,0.085327712,0.051526659,0.081189195,0.056605764,0.055560013,0.021597316,0.041592021,0.042380685,0.042626936,0.034936102,0.028380625,0.068127359,0.045654571,0.03343921,0.057579655,0.065210013,0.061160314,0.048585222,0.046826157,0.085487248,0.063282638,0.049832451,0.055911719,0.055892958,0.100936935,0.111689832,0.059130786,0.048458701,0.070814338,0.069891531,0.075506587,0.034843827,0.061373876,0.053131369,0.062220856,0.046606839,0.023061419,0.053176904,0.033501906,0.033658542,0.019411389,0.023119965,0.049139431,0.037390734,0.030793212,0.0257753,0.02416066,0.041803118,0.062213132,0.0298194,0,0.021759424,0.083093366,0.056997459,0.04351313,0.057845167,0.097840447,0.086214074,0.056693509,0.060552131,0.083936748,0.055449088,0.060865503,0.10161869,0.07695968,0.072252841,0.061395144,0.064988261,0.09246682,0.042205486,0.073036706,0.048485954,0.045270713,0.051488138,0.040157064,0.061101786,0.056657108,0.075862468,0.076158355,0.096983629,0.041448686,0.048514261,0.024157928,0.039768221,0.062585852,0.063793803,0.056418758,0.054545875,0.024941762,0.039248438,0.02305458,0.031139265,0.032876336,0.034402183,0.03219706,0.037496341,0.05320278,0.026236655,0.026834969,0.04761071,0.026676564,0.050137803,0.042173962
0.053979383,0.079469585,0.033504325,0.030554083,0.047014444,0.055553275,0.117746004,0.084027333,0.044211298,0.051937313,0.075645942,0.072537653,0.044682643,0.077244511,0.051740917,0.050760459,0.024722234,0.029237697,0.031816647,0.069858379,0.042797109,0.034462394,0.069154008,0.042245067,0.048089312,0.067848116,0.070920774,0.066265871,0.055557483,0.048112086,0.102220582,0.068027003,0.047336593,0.062423257,0.063440483,0.115501815,0.125498173,0.064539852,0.035192184,0.056928998,0.064288919,0.071468765,0.032461791,0.066644452,0.043944934,0.05527004,0.044035859,0.026101859,0.039381746,0.025922847,0.033361519,0.017506182,0.020116363,0.03956265,0.035420667,0.017684285,0.025285866,0.021381066,0.037498527,0.061418335,0.024185588,0.021759424,0,0.089809631,0.063683134,0.040988016,0.056138283,0.099820934,0.078419792,0.048459607,0.061766213,0.073899757,0.053460153,0.05564595,0.09662338,0.07696113,0.062079763,0.055778352,0.077255657,0.084530087,0.050645466,0.066440586,0.042119816,0.038741496,0.057644447,0.047947252,0.067186175,0.063492722,0.091320985,0.097754962,0.12111301,0.057166833,0.053846708,0.031087771,0.053959809,0.071362921,0.078091983,0.072495003,0.058544403,0.027716972,0.041094205,0.018062671,0.032840935,0.029930081,0.037499809,0.028714573,0.03694012,0.070284484,0.028585325,0.038380297,0.0677783,0.031822915,0.06344038,0.057399282
0.128942388,0.109793633,0.077813803,0.074273983,0.099422005,0.092847493,0.131692821,0.08600994,0.086120812,0.065337977,0.06709495,0.077165352,0.070991645,0.060264532,0.068385191,0.051735253,0.058762735,0.093540487,0.089295044,0.08916356,0.081172137,0.079657101,0.06159785,0.050408412,0.059763481,0.070232935,0.061762541,0.050585271,0.068598489,0.0600485,0.095722837,0.057154258,0.071601391,0.075519743,0.094654644,0.093612857,0.11423421,0.094564251,0.066747245,0.055342247,0.0460169,0.070253452,0.073483007,0.093102019,0.081577929,0.072634558,0.055553437,0.07174298,0.070084057,0.102546599,0.053109022,0.084575638,0.085205439,0.080945309,0.070805676,0.080886197,0.091229897,0.075609283,0.046932755,0.033354742,0.065325438,0.083093366,0.089809631,0,0.041879012,0.067430281,0.046993601,0.026469326,0.038391505,0.050143332,0.064632263,0.093899332,0.069101211,0.056624676,0.070970552,0.053956006,0.070627497,0.087015609,0.054975061,0.063030054,0.06128939,0.051425325,0.061476404,0.048519909,0.087315768,0.056781932,0.054703675,0.042596204,0.080934259,0.088702446,0.09934637,0.083934402,0.068884845,0.074122336,0.082788899,0.091227033,0.07580043,0.09713317,0.083943362,0.084671165,0.071532447,0.104659255,0.080798192,0.085621791,0.087528185,0.085279757,0.055967951,0.109672635,0.100304418,0.071471648,0.10042812,0.089852366,0.054237385,0.072796921
0.080768441,0.068532893,0.044126418,0.058782375,0.061391449,0.048599755,0.072813309,0.041473203,0.051557592,0.039768717,0.054356,0.07461848,0.052000775,0.050209478,0.03827222,0.033304324,0.041490382,0.056622776,0.059120501,0.058290956,0.043011201,0.055933708,0.03918728,0.047882454,0.030383865,0.036481107,0.035311689,0.039283744,0.048915902,0.050450529,0.044750951,0.033704324,0.049490472,0.032632405,0.036471855,0.046956088,0.062154648,0.048711101,0.070877968,0.067866871,0.059704268,0.08301669,0.039718788,0.057270746,0.069531283,0.077265726,0.054305473,0.039270979,0.074593527,0.089342527,0.032528076,0.060270375,0.062097795,0.078064077,0.050812969,0.06045629,0.072894401,0.055343115,0.039394589,0.037912334,0.048424156,0.056997459,0.063683134,0.041879012,0,0.049656562,0.039685713,0.071271856,0.082541898,0.056798593,0.054407851,0.086638476,0.058731361,0.055565553,0.071038871,0.03920797,0.053998779,0.058669387,0.044364056,0.083843734,0.044468994,0.046890267,0.041682411,0.02909861,0.050249623,0.031097167,0.050223308,0.048012076,0.044392709,0.050368358,0.063342625,0.032593289,0.03308444,0.041559546,0.042668008,0.038702059,0.042088466,0.046533748,0.034302788,0.047513424,0.033394685,0.064024722,0.03782885,0.047917532,0.041605753,0.040160318,0.051411487,0.060577565,0.058488881,0.042018086,0.051189559,0.052863949,0.037145276,0.043274451
0.099359174,0.112871921,0.044254204,0.039068544,0.080005292,0.077845654,0.150526455,0.103442656,0.054480301,0.059961988,0.057006859,0.059830261,0.037175375,0.056907757,0.051552531,0.048252712,0.036904105,0.046323839,0.063353812,0.09714736,0.071933596,0.06751964,0.074161782,0.041295862,0.05364882,0.06960855,0.071732643,0.061127055,0.049856526,0.035372327,0.112913446,0.056433199,0.058920917,0.075410005,0.080598655,0.119283234,0.142168871,0.080630481,0.037222375,0.055194255,0.047189115,0.052832128,0.044186569,0.072477403,0.039104423,0.055915105,0.024997709,0.040761547,0.036241247,0.050034394,0.027098191,0.03706542,0.044377608,0.029893183,0.031883081,0.034440103,0.043710956,0.047832773,0.050871787,0.054901058,0.034712573,0.04351313,0.040988016,0.067430281,0.049656562,0,0.026475562,0.076899552,0.06369706,0.0456558,0.054872623,0.068056977,0.066578436,0.058863803,0.081212273,0.074200514,0.056930697,0.060815809,0.068692051,0.071623513,0.054028305,0.06091944,0.045449791,0.038668894,0.079510006,0.043746732,0.07102514,0.059829522,0.094436454,0.097729631,0.123960488,0.069974665,0.060083496,0.054823382,0.074982487,0.076712541,0.091814233,0.096199811,0.076253079,0.028713389,0.048512458,0.04998771,0.051674875,0.056318139,0.067272109,0.035309876,0.026794183,0.11208707,0.057043685,0.036650856,0.099794271,0.05250518,0.060655982,0.057801475
0.089570381,0.107200969,0.057214491,0.054768509,0.077793642,0.071302112,0.137292546,0.093510305,0.056159175,0.05107956,0.032785591,0.037496589,0.026228151,0.042714321,0.046721245,0.034670001,0.03845674,0.049808849,0.05601733,0.087827373,0.062552006,0.064176919,0.074371282,0.050931561,0.050245352,0.063093031,0.057669366,0.061532673,0.060551422,0.039692701,0.095781872,0.035728529,0.036699291,0.06208656,0.075756698,0.093972777,0.106133054,0.070483069,0.053640869,0.044081675,0.042814748,0.072503684,0.054922688,0.080299946,0.056057568,0.059697939,0.03056153,0.040854645,0.036876707,0.058986257,0.033034813,0.046982972,0.050375963,0.039099857,0.040254981,0.042090344,0.047438737,0.051163379,0.044359447,0.049699859,0.048292065,0.057845167,0.056138283,0.046993601,0.039685713,0.026475562,0,0.069421043,0.051293543,0.026749947,0.029374885,0.035173512,0.040467882,0.038374728,0.03763634,0.039273209,0.032214665,0.040402876,0.049342257,0.04020574,0.032217426,0.028865011,0.026028751,0.033772101,0.061180721,0.032943537,0.046021786,0.03647096,0.087300887,0.092470788,0.116995769,0.067691555,0.057133302,0.056093929,0.070240452,0.067634149,0.073536977,0.089853126,0.066174328,0.046811091,0.04630504,0.057648213,0.04810008,0.053882242,0.060700691,0.055264987,0.039082968,0.100979781,0.058668212,0.037230001,0.094080813,0.053409811,0.056470441,0.05760191
