1dz9_orig,1jfb_orig,1nr6_orig,1po5_orig,1tqn_orig,1ued_orig,1z8o_orig,2ciw_orig,2d09_orig,2hi4_orig,2nnj_orig,2q9f_orig,2rfb_1_10,2rfb_1_3,2rfb_1_4,2rfb_1_5,2rfb_1_6,2rfb_1_7,2rfb_1_8,2rfb_1_9,2rfb_2_10,2rfb_2_3,2rfb_2_4,2rfb_2_5,2rfb_2_6,2rfb_2_7,2rfb_2_8,2rfb_2_9,2rfb_3_10,2rfb_3_3,2rfb_3_4,2rfb_3_5,2rfb_3_6,2rfb_3_9,2rfb_orig,2ve3_orig,2w0b_orig,2wm4_orig,2x5l_orig,2xkr_orig,2z3t_orig,2zqx_orig,3aba_orig,3abb_orig,3b4x_orig,3c6g_orig,3cv8_orig,3k9v_orig,3mgx_orig,3mzs_orig,3nc3_orig,3pm0_orig,3r9b_orig,3rwl_orig,3s79_1_10,3s79_1_3,3s79_1_4,3s79_1_5,3s79_1_6,3s79_1_7,3s79_1_8,3s79_1_9,3s79_2_10,3s79_2_3,3s79_2_4,3s79_2_5,3s79_2_6,3s79_2_7,3s79_2_8,3s79_2_9,3s79_3_10,3s79_3_3,3s79_3_4,3s79_3_5,3s79_3_6,3s79_3_7,3s79_3_8,3s79_3_9,3s79_orig,3swz_orig,3t3z_orig,3tbg_orig,3vm4_orig,3vrm_orig,3wsp_orig,3zkp_orig,4c28_orig,4e2p_1_10,4e2p_1_11,4e2p_1_3,4e2p_1_4,4e2p_1_5,4e2p_1_6,4e2p_1_7,4e2p_1_8,4e2p_1_9,4e2p_3_10,4e2p_3_3,4e2p_3_4,4e2p_3_5,4e2p_3_6,4e2p_3_7,4e2p_3_8,4e2p_3_9,4e2p_orig,4eji_orig,4ep6_orig,4g3j_orig,4ggv_orig,4i8v_orig,4i91_orig,4l0f_orig,4l6g_orig,4lxj_orig,4mm0_orig,4nz2_orig,4tt5_orig,4tvf_orig,4ubs_1_10,4ubs_1_11,4ubs_1_4,4ubs_1_5,4ubs_1_6,4ubs_1_7,4ubs_1_8,4ubs_1_9,4ubs_2_11,4ubs_2_12,4ubs_2_3,4ubs_2_4,4ubs_2_5,4ubs_2_6,4ubs_2_7,4ubs_2_8,4ubs_2_9,4ubs_3_10,4ubs_3_3,4ubs_3_4,4ubs_3_5,4ubs_3_6,4ubs_3_7,4ubs_3_8,4ubs_3_9,4ubs_orig,4yt3_orig,4yzr_orig,5dqn_orig,5foi_orig,5hdi_orig,5hiw_orig,5jlc_orig,5l1s_orig,5l92_orig,5o4k_orig,5tz1_orig,5ylw_orig,6a17_1_10,6a17_1_11,6a17_1_12,6a17_1_3,6a17_1_4,6a17_1_5,6a17_1_6,6a17_1_7,6a17_1_8,6a17_1_9,6a17_2_10,6a17_2_3,6a17_2_4,6a17_2_5,6a17_2_6,6a17_2_7,6a17_2_8,6a17_2_9,6a17_3_10,6a17_3_3,6a17_3_4,6a17_3_5,6a17_3_6,6a17_3_7,6a17_3_8,6a17_3_9,6a17_orig,6b11_orig,6cr2_orig,6fyj_orig,6g5o_orig,6gk5_orig,6j95_orig,6l8h_orig,6mcw_orig,6mjm_orig,6u30_orig
0.018982641,0.09563609,0.049007618,0.046572498,0.062154949,0.092476117,0.049627673,0.048489414,0.041369147,0.03109945,0.059395637,0.046230043,0.041008432,0.056676482,0.030520324,0.043932324,0.042525706,0.037871767,0.075722134,0.058945938,0.037547507,0.037015828,0.059275678,0.064201592,0.040198851,0.063121455,0.035351555,0.037137733,0.030807238,0.033406326,0.036735751,0.052190279,0.03054141,0.039091783,0.104221709,0.027979497,0.028522191,0.041784626,0.041776091,0.099436085,0.092841866,0.072359637,0.050632577,0.053113578,0.032966867,0.059237195,0.05266947,0.09276783,0.100730074,0.09257317,0.037186963,0.063186916,0.040237483,0.050433095,0.053173018,0.050110675,0.03138678,0.044677682,0.050863857,0.05788373,0.048237296,0.048246414,0.057181033,0.045123395,0.036886561,0.041334411,0.027463008,0.073450659,0.077952405,0.033420569,0.06187725,0.068293182,0.069334723,0.086587419,0.029183066,0.05353302,0.057660341,0.066531745,0.129162481,0.031920876,0.050363678,0.064058387,0.057155856,0.034981092,0.030748546,0.030774279,0.031780927,0.053374611,0.019638177,0.060001832,0.053754457,0.031481737,0.030992634,0.034285929,0.062475735,0.036350224,0.036798592,0.044815916,0.034508192,0.043415576,0.062289527,0.035294835,0.031139265,0.032840935,0.052478307,0.055389149,0.098918524,0.038208233,0.02910381,0.039470518,0.046240534,0.088879251,0.03677182,0.057893869,0.023822329,0.061468304,0.078407193,0.039369227,0.080798192,0.03782885,0.051674875,0.04810008,0.110058757,0.094654362,0.050988805,0.045272879,0.068574989,0.040809089,0.055566999,0.075201747,0.049690847,0.053866082,0.038852239,0.06522795,0.084978396,0.046231716,0.051478797,0.037219477,0.03014162,0.032919452,0.0342511,0.059248298,0.051855642,0.065258208,0.055023835,0.031175671,0.042174479,0.055810813,0.078690632,0.092198214,0.069094604,0.064641085,0.037589127,0.02444188,0.086151512,0.082661917,0.067419237,0.068726409,0.090490756,0.028411148,0.037061307,0.023470926,0.033891451,0.040784642,0.052257135,0.043298008,0.033937825,0.027572537,0.019720551,0.030366375,0,0.024226082,0.024670863,0.030841632,0.049006133,0.043811834,0.027705024,0.034892708,0.040965709,0.025243144,0.047316869,0.044860291,0.036333641,0.065918655,0.078648484,0.036146818,0.099828509,0.027530232,0.060236417,0.040251992,0.053470168,0.050631448,0.023579881
0.026582776,0.099308261,0.059078041,0.041808979,0.06185899,0.102734409,0.055053415,0.051879791,0.037312971,0.022386313,0.070544624,0.039617577,0.034757192,0.056100717,0.030959854,0.049245533,0.037350155,0.036005451,0.073821085,0.052968123,0.051491318,0.042612067,0.06653989,0.074473603,0.041323809,0.071652574,0.042421291,0.044593021,0.037195444,0.035882163,0.034808915,0.062252485,0.031581051,0.041699915,0.1145954,0.029392432,0.029318551,0.048998422,0.047712258,0.100291641,0.096820381,0.070857217,0.048715281,0.056544853,0.030399165,0.061593778,0.053792385,0.093002994,0.122416222,0.092408435,0.034885085,0.071465158,0.036103948,0.062288768,0.053335294,0.054090706,0.035142449,0.050177952,0.047280012,0.056671873,0.053958845,0.050128974,0.060702987,0.044335146,0.033916593,0.034180897,0.041167047,0.076800967,0.077132164,0.041629943,0.067000795,0.070679276,0.079817367,0.108291282,0.044766736,0.068443004,0.072095883,0.081555332,0.128224135,0.029379761,0.045484507,0.074058474,0.054130802,0.03013,0.042917357,0.038895789,0.038680756,0.062710823,0.035854775,0.059168091,0.040505494,0.042335111,0.037680555,0.039906224,0.064399147,0.052446417,0.025766942,0.037556141,0.020779091,0.033420916,0.057803807,0.035097849,0.032876336,0.029930081,0.06432266,0.052833049,0.10372898,0.046209555,0.031677227,0.040231689,0.03554206,0.101251233,0.03126066,0.057455056,0.03684482,0.073138056,0.081624657,0.052339155,0.085621791,0.047917532,0.056318139,0.053882242,0.111007347,0.094272673,0.054282979,0.057691919,0.078080692,0.053433054,0.058741719,0.086349164,0.056462154,0.050807199,0.052926936,0.076115873,0.089194852,0.045872824,0.054200726,0.036165596,0.045954907,0.041307474,0.040438062,0.061667083,0.061502529,0.059729746,0.058479873,0.033116174,0.051080028,0.046987527,0.091855288,0.09917703,0.068674881,0.066441817,0.027736472,0.020600821,0.083010352,0.084057372,0.063908102,0.067530055,0.087715487,0.038982859,0.038750251,0.025499777,0.036507634,0.044118536,0.053226814,0.047408118,0.029047522,0.033658264,0.025748545,0.027889091,0.024226082,0,0.017295052,0.028546558,0.057404214,0.055295376,0.026606373,0.040460695,0.051605112,0.030806026,0.056225954,0.048574721,0.03538711,0.061557279,0.077859372,0.039062358,0.100437156,0.02316172,0.065748534,0.036307395,0.059735229,0.052444269,0.021211695
0.025552124,0.102883046,0.063184862,0.051277369,0.07146155,0.10396755,0.07167872,0.05560033,0.051815798,0.023698214,0.074947596,0.044199921,0.03469475,0.048199925,0.034020124,0.049463756,0.034216443,0.02719857,0.060000567,0.045902676,0.051745193,0.044796581,0.076024876,0.087169222,0.054070007,0.077622286,0.047241078,0.042275761,0.036309427,0.040143716,0.03628087,0.045170555,0.026395175,0.036204395,0.123483959,0.033800325,0.030459594,0.056315658,0.050987296,0.109918526,0.112537427,0.076517374,0.058099011,0.062267582,0.040913199,0.072860358,0.064455415,0.10786222,0.121358349,0.112448543,0.037062536,0.072728885,0.050451074,0.067368796,0.054752977,0.05915933,0.029987794,0.044225785,0.049257284,0.058602894,0.053551647,0.05892926,0.046689054,0.047169946,0.03927844,0.032213051,0.033998098,0.060878511,0.064522488,0.043093949,0.07595576,0.078660025,0.087482395,0.115039279,0.040601292,0.065397614,0.07755744,0.085002215,0.146318785,0.035848727,0.050908826,0.081805893,0.061690914,0.043476868,0.039217153,0.036664845,0.033387563,0.072125926,0.033868505,0.075777239,0.055291778,0.048187605,0.043662961,0.040628911,0.07959159,0.056213628,0.039898834,0.046638099,0.031286522,0.036527464,0.060648591,0.041032922,0.034402183,0.037499809,0.068856179,0.059582159,0.118789139,0.04070745,0.038631878,0.049657756,0.050138506,0.112673879,0.038250961,0.071535717,0.040374961,0.07777937,0.097033636,0.055740613,0.087528185,0.041605753,0.067272109,0.060700691,0.114466455,0.109305401,0.065571153,0.065394281,0.086688596,0.053923827,0.064908395,0.089380861,0.056931438,0.063203448,0.054793255,0.068022853,0.091800389,0.045033378,0.058153328,0.040447795,0.048366175,0.034149251,0.036074544,0.055692399,0.057578097,0.073858174,0.069736562,0.042546503,0.058194128,0.056493125,0.096461173,0.108026963,0.083782255,0.083557255,0.04187221,0.022493494,0.10002733,0.100238149,0.057156385,0.061008616,0.075417704,0.028049567,0.033543105,0.021466862,0.029707169,0.041567271,0.046072318,0.03477013,0.025787216,0.036630679,0.029495208,0.030402654,0.024670863,0.017295052,0,0.027504539,0.064301551,0.0380289,0.027903162,0.040849647,0.035820875,0.033328332,0.048952292,0.0418157,0.03220596,0.074360246,0.09130192,0.044536461,0.110813207,0.032096692,0.074963577,0.049232461,0.049992865,0.062244155,0.028089366
0.02559972,0.081545986,0.047199061,0.042164066,0.059638819,0.089698688,0.054053087,0.039228247,0.041313459,0.027584214,0.062360341,0.051077598,0.062721522,0.070855274,0.032289751,0.038450035,0.048969769,0.049378807,0.086258279,0.057646713,0.038994883,0.039847605,0.071019508,0.081365227,0.047296596,0.0662274,0.039362695,0.043631973,0.032856396,0.029532538,0.041476395,0.067848971,0.042269549,0.050151778,0.097525879,0.018186268,0.021192029,0.030090902,0.052658079,0.090085719,0.079364588,0.063924374,0.033314417,0.049369791,0.03124034,0.042192385,0.034144744,0.072196176,0.099832495,0.070175249,0.054275629,0.059611091,0.023721948,0.05244324,0.04734973,0.039613343,0.035697986,0.048950372,0.056165133,0.051938194,0.040218409,0.046276474,0.073162451,0.048625528,0.0517718,0.044940355,0.039570202,0.086587659,0.101757906,0.051197872,0.048788933,0.067066146,0.065414496,0.074858333,0.023153909,0.05172471,0.044459324,0.064017329,0.119387856,0.020435197,0.048864105,0.062292639,0.048323461,0.024204762,0.050793345,0.043534339,0.033268354,0.04837229,0.031668717,0.058010417,0.053061505,0.029045085,0.035213318,0.035925335,0.053952521,0.034107836,0.030695413,0.047858304,0.036539536,0.038973767,0.053098668,0.028515454,0.03219706,0.028714573,0.058355186,0.038066366,0.094382479,0.035846775,0.034199493,0.031067533,0.032928903,0.087260735,0.03547417,0.052612978,0.032537072,0.059612338,0.06479885,0.042570717,0.085279757,0.040160318,0.035309876,0.055264987,0.097730839,0.095837897,0.065454639,0.074311722,0.094986619,0.071266603,0.070333421,0.105108328,0.075878207,0.066445874,0.057394164,0.080879546,0.098156755,0.060585164,0.072869703,0.043184232,0.040318527,0.061101606,0.042378844,0.076178972,0.073572392,0.04980427,0.051344252,0.024105073,0.048551957,0.046034641,0.07525629,0.091458702,0.054657571,0.051685787,0.027298576,0.026393075,0.067774228,0.061815505,0.061683024,0.067003861,0.086382244,0.037122774,0.030542456,0.029141666,0.044239091,0.042872257,0.063259343,0.047276531,0.034385902,0.020247205,0.03037582,0.026439468,0.030841632,0.028546558,0.027504539,0,0.039289655,0.065775359,0.032290311,0.041177156,0.053597425,0.034040637,0.043492157,0.037147418,0.058014227,0.051241475,0.060805591,0.023341513,0.089771391,0.02423843,0.044101104,0.038325915,0.059653122,0.045170821,0.018219214
0.043062254,0.05227509,0.021750491,0.031887503,0.032815431,0.058642294,0.035211756,0.030499926,0.051515531,0.057626548,0.036538124,0.052678129,0.099356923,0.107333302,0.044496391,0.036366863,0.082069916,0.08149211,0.148369699,0.100923001,0.04471182,0.050229588,0.056662362,0.055635962,0.043367557,0.056044649,0.048160401,0.048309885,0.030231383,0.049652462,0.048800677,0.092710765,0.075245044,0.05898449,0.056668931,0.033841226,0.034872143,0.022128967,0.042755231,0.056741998,0.036441202,0.047111987,0.029831723,0.026359023,0.03708571,0.024795435,0.023310005,0.032154734,0.054560653,0.050961372,0.064279762,0.032880222,0.028641042,0.032995481,0.058519018,0.034064482,0.053740241,0.060795767,0.068462273,0.057457393,0.042215614,0.03415901,0.117322918,0.061226221,0.055104323,0.079841685,0.077296663,0.132015699,0.150622497,0.066906677,0.025855923,0.033369669,0.027169572,0.031767743,0.032568216,0.056730705,0.023500702,0.03174165,0.067956375,0.034883963,0.041610591,0.030653845,0.043844349,0.030999585,0.055045785,0.059728997,0.035467143,0.018080797,0.029925708,0.028995662,0.051196517,0.020827614,0.03134022,0.031871991,0.024670184,0.021998392,0.031110554,0.04613233,0.048757034,0.042496364,0.041932401,0.02752165,0.037496341,0.03694012,0.046749774,0.046375178,0.047069699,0.046991557,0.050513537,0.025295788,0.037260277,0.04321841,0.055315173,0.033506293,0.035268651,0.034327505,0.041001665,0.026566108,0.055967951,0.051411487,0.026794183,0.039082968,0.061492759,0.049296622,0.043844276,0.055946976,0.067527557,0.060852577,0.04700599,0.082892731,0.07509186,0.055437463,0.049077515,0.071767049,0.064412422,0.055664157,0.057828808,0.041887546,0.030995961,0.083610373,0.045201731,0.060454608,0.052122176,0.027546172,0.029221995,0.020660575,0.030718106,0.038108709,0.035049673,0.052836728,0.040544772,0.040312158,0.034266413,0.048566045,0.034865817,0.030969566,0.08905166,0.097751214,0.119930504,0.064660699,0.055787767,0.052866594,0.074955448,0.070307667,0.083019238,0.084668314,0.076745987,0.030801414,0.041256198,0.043738298,0.049006133,0.057404214,0.064301551,0.039289655,0,0.096697041,0.056641649,0.036142326,0.085310129,0.049591304,0.049389083,0.049312555,0.081129611,0.027050081,0.029800172,0.028354958,0.053497403,0.03821234,0.013904721,0.027574062,0.083281598,0.020212993,0.040028995
0.042749648,0.136177026,0.089019137,0.075681549,0.110300532,0.129333216,0.114433253,0.084668458,0.095567474,0.047004656,0.106634414,0.062884387,0.046855641,0.033815172,0.054539336,0.073254559,0.040129474,0.038455346,0.049301371,0.051618108,0.074673661,0.073682683,0.115097878,0.134459623,0.091837226,0.11452326,0.076835009,0.073807735,0.053650948,0.069112111,0.062826981,0.03155691,0.035192173,0.045168319,0.1648833,0.063703138,0.061517346,0.086901936,0.078555939,0.147248206,0.162401329,0.116872883,0.096819182,0.099431006,0.067296365,0.111648969,0.107393526,0.155536414,0.142835567,0.169780719,0.055861644,0.097459982,0.094510825,0.098254608,0.077719857,0.094666993,0.041343358,0.063618425,0.071742908,0.08448392,0.080455255,0.096365845,0.05097353,0.080749073,0.064500491,0.053613724,0.040678374,0.063257603,0.059336227,0.053488243,0.115399015,0.120136638,0.122022952,0.145693911,0.058771984,0.07440643,0.11226893,0.113428591,0.194862591,0.071740671,0.073550595,0.115504601,0.090183242,0.087409863,0.047322932,0.046409204,0.051678174,0.111215317,0.050033073,0.121586011,0.093386726,0.080534504,0.06541536,0.069198854,0.125449037,0.088830208,0.087954129,0.078620526,0.064958317,0.068685982,0.091086033,0.080585566,0.05320278,0.070284484,0.095904617,0.094190667,0.165840992,0.044486919,0.056971492,0.083116303,0.089826427,0.154322806,0.067099321,0.108720907,0.064378983,0.10976034,0.143719524,0.086017453,0.109672635,0.060577565,0.11208707,0.100979781,0.144161134,0.159156072,0.10739324,0.093444933,0.124135639,0.075731312,0.090456419,0.119648511,0.078161967,0.101467362,0.075568348,0.076843259,0.129847138,0.061205209,0.092174733,0.071386847,0.076205822,0.039409979,0.061194384,0.072159526,0.078163234,0.108477627,0.09964906,0.073953725,0.091876638,0.081326484,0.136629385,0.144696409,0.123267624,0.126381942,0.081622666,0.042560727,0.150438605,0.148717075,0.062741975,0.065819315,0.068271698,0.030011766,0.051874189,0.04269364,0.030969817,0.049146331,0.047381516,0.029133619,0.042594069,0.072409485,0.059086527,0.057493682,0.043811834,0.055295376,0.0380289,0.065775359,0.096697041,0,0.04408879,0.059631495,0.01769883,0.043865817,0.0593038,0.050301268,0.04550977,0.110915101,0.131814857,0.08072744,0.147617745,0.064944941,0.117681492,0.086303257,0.0431658,0.100971798,0.060303831
0.029413959,0.109537611,0.053992077,0.03737132,0.058670207,0.091956523,0.070794033,0.041957942,0.044611842,0.021836837,0.067173407,0.027203558,0.031735425,0.051231598,0.034639107,0.032531082,0.029931322,0.036998867,0.079235567,0.06514592,0.051199054,0.056242642,0.08442458,0.088672995,0.05036203,0.08862432,0.056288568,0.055114344,0.025598558,0.028119456,0.031700198,0.052382249,0.027946579,0.027401808,0.110190218,0.030283155,0.021223481,0.054409581,0.047879254,0.097261651,0.09985744,0.083193426,0.045109234,0.055155605,0.030639124,0.051945041,0.060022413,0.100810003,0.105993524,0.091849467,0.037327301,0.056507738,0.042852339,0.061238983,0.077002227,0.05860768,0.038860216,0.065800765,0.07179951,0.077794993,0.069604984,0.066243982,0.074512435,0.056679021,0.037021112,0.051640263,0.04574528,0.086487698,0.086963181,0.057633705,0.070024929,0.074755393,0.081852654,0.104342368,0.039204193,0.07302016,0.069333036,0.076100157,0.128696899,0.024862161,0.038799101,0.063484664,0.068420514,0.045140068,0.037411569,0.033292803,0.025464863,0.062008111,0.029430049,0.058505549,0.033617626,0.045516873,0.030062749,0.033797095,0.060440597,0.050798943,0.032400593,0.026392009,0.022859862,0.039714131,0.070583104,0.040767019,0.026236655,0.028585325,0.046445715,0.03410766,0.114440485,0.02813635,0.048496522,0.033223513,0.033641194,0.10277554,0.054330126,0.046517923,0.038580572,0.063233021,0.075043713,0.053083749,0.100304418,0.058488881,0.057043685,0.058668212,0.120319892,0.110421087,0.063161354,0.065714804,0.081060126,0.053867065,0.05990416,0.096256186,0.067957698,0.064433605,0.052535777,0.070117341,0.090881071,0.037830961,0.063977084,0.03679089,0.049337992,0.037330273,0.039957258,0.061403879,0.061196748,0.061049964,0.045589649,0.030443579,0.052737615,0.042174575,0.09315248,0.090203242,0.053864329,0.061705796,0.029387786,0.02455769,0.077093976,0.077753693,0.077767445,0.081033073,0.094186888,0.039429556,0.044194429,0.02808363,0.034421915,0.051927065,0.061481359,0.045279073,0.036621923,0.033169158,0.040180818,0.018814188,0.027705024,0.026606373,0.027903162,0.032290311,0.056641649,0.04408879,0,0.029713479,0.041466148,0.011024392,0.055134592,0.045533254,0.027386652,0.063293824,0.063948213,0.044953407,0.095974982,0.030401205,0.064686242,0.03728555,0.043404335,0.055332998,0.024387044
0.036096574,0.093383866,0.040609302,0.038646454,0.050313793,0.080829982,0.058303098,0.034630937,0.060785594,0.032677559,0.056849473,0.041651967,0.061049912,0.064380611,0.028756715,0.032964173,0.053975853,0.046978585,0.100837402,0.074876124,0.058619355,0.060972829,0.0603083,0.067174232,0.046799847,0.068205452,0.053242334,0.048552285,0.022984921,0.046131814,0.042135246,0.051432104,0.036862305,0.032899037,0.099606135,0.031649667,0.025548082,0.032933047,0.03219165,0.090214659,0.089035536,0.075229785,0.044292437,0.044944921,0.038304493,0.043529592,0.046363016,0.076649253,0.079452621,0.091090128,0.034645166,0.0438074,0.044580698,0.049773335,0.073679843,0.053583871,0.033639594,0.057356948,0.065824724,0.058728465,0.054148349,0.045800034,0.07861482,0.053232351,0.045815849,0.053332919,0.053330746,0.087623626,0.099921355,0.062993634,0.060328704,0.066436874,0.058843335,0.076891173,0.041941103,0.061954736,0.059127907,0.066272903,0.118799002,0.031628499,0.05021236,0.052954056,0.05678443,0.041409581,0.033125969,0.032076048,0.020408817,0.04084009,0.026767284,0.050901072,0.046525668,0.032917652,0.031039273,0.034627563,0.049578039,0.039209644,0.04207253,0.033214698,0.034682288,0.043093378,0.059203215,0.039873895,0.026834969,0.038380297,0.052091273,0.053746187,0.100335219,0.030771227,0.044422963,0.03431137,0.043796435,0.090480453,0.047293578,0.046787118,0.030411234,0.049861601,0.079863112,0.026843841,0.071471648,0.042018086,0.036650856,0.037230001,0.09051054,0.082835564,0.054659752,0.049725962,0.068931675,0.050029575,0.052609293,0.074898988,0.055198721,0.053719387,0.054422429,0.051720917,0.074976592,0.03379231,0.056504417,0.04328553,0.041300167,0.044803704,0.028289033,0.049936939,0.039953903,0.055239235,0.042073492,0.031406937,0.037134025,0.039619735,0.065484986,0.080528373,0.060038472,0.074247065,0.039725447,0.032993121,0.072226143,0.065130184,0.071054595,0.068136491,0.088977839,0.036924038,0.047331153,0.036985041,0.043742679,0.056466676,0.059389926,0.054883635,0.048480774,0.027161095,0.033056055,0.036863942,0.034892708,0.040460695,0.040849647,0.041177156,0.036142326,0.059631495,0.029713479,0,0.051721936,0.028508708,0.048759037,0.040434966,0.047356485,0.053388687,0.058989496,0.03502432,0.086599534,0.033795971,0.045755588,0.024921256,0.048022182,0.041916314,0.032924461
0.038137329,0.117285715,0.082448806,0.069336944,0.103033752,0.123874882,0.105194297,0.076006669,0.090848773,0.042745531,0.103290561,0.066172718,0.054316048,0.03343934,0.046530051,0.069069026,0.046732654,0.038622877,0.042139561,0.045496143,0.067264453,0.065022175,0.109833572,0.129241171,0.090979652,0.102485846,0.07056491,0.067674794,0.049389826,0.066863207,0.06405559,0.032059345,0.034319024,0.046904567,0.159776521,0.047859378,0.055249953,0.074295587,0.073580083,0.143876735,0.151763044,0.098496208,0.084036785,0.093496638,0.062913808,0.105815643,0.084839581,0.137022197,0.133766323,0.156264089,0.054263699,0.091470196,0.081329827,0.091642077,0.063311004,0.080514271,0.034798454,0.046266685,0.056828804,0.066336829,0.065179312,0.085033021,0.046903677,0.06798968,0.066380224,0.044557702,0.035575893,0.060784796,0.059529259,0.047430637,0.105386917,0.115282987,0.109673093,0.128160034,0.04901676,0.056923137,0.099081161,0.104074626,0.190780657,0.060568469,0.075337139,0.109054196,0.072062175,0.07437435,0.04423808,0.041820861,0.045759351,0.099220024,0.051278892,0.117593823,0.096605535,0.065644493,0.061491832,0.062839282,0.11762892,0.076570441,0.082149092,0.076983931,0.060360362,0.064040427,0.077353739,0.070212262,0.04761071,0.0677783,0.097255218,0.0912254,0.157819978,0.039446763,0.054935538,0.076332752,0.078985744,0.150754604,0.052993343,0.104028845,0.05514795,0.102674532,0.13655238,0.073802201,0.10042812,0.051189559,0.099794271,0.094080813,0.127629168,0.147362621,0.103836838,0.091407758,0.130628306,0.081915367,0.095985012,0.122515886,0.081354135,0.10441238,0.079971991,0.078723509,0.136227118,0.063513292,0.095546717,0.069754462,0.072089309,0.049093359,0.056847092,0.079445082,0.080961361,0.097599996,0.096006192,0.066167495,0.084575723,0.069468681,0.128429707,0.141233776,0.12183373,0.121959673,0.074517378,0.033101536,0.141003829,0.138263099,0.045099565,0.049605794,0.05159309,0.021948588,0.037958427,0.036777284,0.032109436,0.036780443,0.037092212,0.020893268,0.035324278,0.059718323,0.046782989,0.053374688,0.040965709,0.051605112,0.035820875,0.053597425,0.085310129,0.01769883,0.041466148,0.051721936,0,0.041215263,0.045966735,0.041809977,0.050831801,0.098739891,0.125649822,0.066496178,0.14104853,0.05472778,0.102485724,0.075884094,0.042239789,0.093002559,0.048999789
0.028996614,0.099106954,0.046837789,0.037226028,0.058307681,0.086379523,0.061617144,0.041527426,0.041221908,0.028182167,0.065409194,0.029098935,0.036344923,0.052983927,0.03343632,0.032350944,0.033152178,0.037515506,0.084205157,0.067697779,0.045270503,0.050781362,0.074919792,0.082402073,0.046773427,0.07969326,0.052008161,0.050529193,0.025422483,0.030383035,0.03175895,0.052362787,0.033363456,0.030818961,0.10592387,0.029128278,0.023479052,0.048935948,0.047105284,0.093650342,0.092209938,0.076442909,0.045874162,0.05260617,0.029271028,0.049420465,0.054536173,0.090519135,0.098131216,0.087754637,0.039298579,0.052366588,0.040156074,0.055806319,0.074125234,0.055169895,0.038781978,0.061634729,0.068958485,0.077557567,0.067175305,0.061948502,0.076616033,0.054542379,0.035788509,0.054473559,0.044899445,0.092055278,0.092474179,0.053092157,0.062757609,0.066994356,0.067348005,0.088159677,0.03268072,0.062784934,0.059048231,0.065112781,0.121978766,0.02569246,0.041790681,0.062227743,0.059386349,0.044047844,0.034127401,0.034485375,0.028467324,0.052002959,0.026378671,0.056814464,0.040750734,0.037405188,0.027913969,0.032941452,0.053497877,0.040360474,0.035743094,0.03241139,0.029901774,0.042610912,0.066143734,0.038617195,0.026676564,0.031822915,0.049752832,0.037823895,0.102242122,0.030567003,0.042913379,0.032957519,0.038278589,0.095097906,0.051391522,0.045941807,0.034000767,0.059052253,0.069060522,0.049190573,0.089852366,0.052863949,0.05250518,0.053409811,0.112753786,0.104176657,0.05820802,0.058203933,0.075654588,0.04860827,0.050502528,0.08631655,0.061178765,0.059989972,0.044290672,0.063718184,0.085038657,0.040185804,0.056955875,0.035175666,0.042221044,0.040548032,0.04057926,0.059102649,0.059223875,0.056634632,0.044693043,0.027842011,0.0489846,0.040252211,0.084709596,0.085558206,0.055031995,0.061215311,0.031642743,0.023773198,0.072949841,0.075423965,0.078061008,0.082244081,0.096026617,0.036776609,0.045196092,0.030009231,0.03717815,0.046104563,0.061972892,0.045473588,0.039188224,0.032526793,0.038460648,0.022306229,0.025243144,0.030806026,0.033328332,0.034040637,0.049591304,0.043865817,0.011024392,0.028508708,0.041215263,0,0.049284621,0.044062963,0.033524558,0.058647467,0.063426184,0.039354925,0.090911893,0.032916898,0.057929982,0.037899355,0.04820826,0.052483353,0.025439933
